Respondent ID,Collector ID,Which country perspective will you share in this survey?,State/Province,"Please confirm your region, based on the Council’s regional classification.",Which sector do you represent?,What is your primary energy focus?,What is the stage of your organisation?,What is your current role within the organization?,What is your gender?,What is your age group?,Are you a part of the Council’s Global or National Future Energy Leaders programme?,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,Company
1.15E+11,437952640,Kenya,,Africa,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Other Energy-Related Services (utilities, grid management, storage solutions, energy efficiency etc.)",Established Organisation (more than 10 years existence),Senior-Level,Male,35-50,,Very High,Medium,High,Medium,Medium,Medium,Very High,Medium,Medium,Very Low,High,Very High,Low,Low,Medium,Medium,High,Medium,Not Applicable,Not Applicable,DK,DK,Very High,Very High,DK,Not Applicable,Not Applicable,Not Applicable,Very High,Very High,High,Very High,Very High,High,Very High,High,High,Low,Very High,Very Low,High,Medium,Medium,Medium,Very High,Low,
1.15E+11,437952640,Austria,,Europe,"Energy Institutions (universities, think tanks, research, associations, NGOs etc.)",,,Top-Level,Male,50-65,,High,Medium,High,Medium,Medium,Medium,Very High,Medium,High,Medium,Medium,Medium,High,High,Medium,Medium,High,Medium,Very High,Very High,High,Medium,Medium,Medium,Low,Low,Very Low,Very Low,Medium,Medium,Medium,Low,Medium,Low,Very High,Very High,Very High,Very High,Medium,Medium,Medium,Medium,Low,Low,Medium,Medium,IAEA
1.15E+11,437953383,Finland,,Europe,"Energy-Adjacent / Related Sector (technology, finance, transport, etc.)","Other Energy-Related Services (utilities, grid management, storage solutions, energy efficiency etc.)",Start-up or Scale-up,Top-Level,Male,50-65,,High,High,Very High,Medium,Medium,Medium,Medium,Very High,Medium,Medium,Medium,Low,Very High,Medium,Very High,Medium,Very Low,Low,High,Medium,Very High,Medium,Very High,Medium,Low,Medium,Low,Medium,Very High,High,Very High,High,Low,Medium,Very High,High,Very High,High,Very High,Medium,Very Low,Low,Very Low,Low,Very High,Medium,Riveon AG
1.15E+11,437952640,Romania,,Europe,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Non-Fossil Fuels (solar, wind, hydro, geothermal, nuclear)",Established Organisation (more than 10 years existence),Mid-Level,Female,50-65,,Medium,Medium,Low,Low,Medium,Medium,High,High,High,High,Very High,Very High,High,High,High,High,Low,Medium,High,Medium,Medium,Medium,High,High,High,Medium,Medium,Medium,Medium,Medium,Very High,High,High,High,Medium,Medium,High,High,High,High,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,Hidroelectrica
1.14998E+11,437952640,Trinidad and Tobago,,Latin America and the Caribbean,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Fossil Fuels (oil, gas, coal)",Established Organisation (more than 10 years existence),Mid-Level,Female,35-50,,High,Medium,Medium,Medium,High,Low,High,Low,High,Low,Medium,Low,Medium,Medium,Medium,Low,Low,Low,Medium,Low,Medium,Low,Low,Medium,Medium,Low,Low,Medium,Medium,Low,Low,Medium,Medium,Low,Low,Medium,Medium,Medium,Low,Medium,High,Medium,Medium,Medium,High,Low,Ministry of Energy and Energy Industries 
1.15E+11,437952640,Saudi Arabia,,Middle East and Gulf States,"Energy Institutions (universities, think tanks, research, associations, NGOs etc.)",,,Senior-Level,Male,35-50,,Low,Very High,Very High,High,High,Medium,High,High,High,Medium,Low,Medium,Medium,Low,Very High,Very High,Low,Medium,Low,Low,Low,Low,Medium,Medium,High,Medium,Very High,Low,Very High,Very Low,Medium,Not Applicable,High,Very High,Medium,Medium,Low,Very High,Medium,Very High,Very High,Medium,High,Medium,High,Medium,
1.15E+11,437952640,Saudi Arabia,,Middle East and Gulf States,"Energy Institutions (universities, think tanks, research, associations, NGOs etc.)",,,Senior-Level,Male,35-50,,High,Very High,Medium,High,Medium,Medium,Low,Medium,High,Medium,Medium,Medium,High,Medium,Low,Low,Low,Medium,Low,Low,Medium,Medium,Medium,Medium,Low,High,High,High,High,Medium,Very High,High,Low,Medium,Low,Low,Medium,Medium,Low,Low,Low,Low,Low,Medium,Medium,Medium,KAPSARC
1.15E+11,437952640,Lebanon,,Middle East and Gulf States,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Non-Fossil Fuels (solar, wind, hydro, geothermal, nuclear)",Established Organisation (more than 10 years existence),Senior-Level,Male,<35,No,Very High,Low,Medium,Low,Low,Low,Very High,Very Low,High,Low,Low,Low,Low,Low,Medium,Low,Medium,Low,Medium,Low,Medium,Low,Low,Low,Medium,Low,Medium,Low,High,Low,High,Low,High,Low,High,Low,Low,Medium,Medium,Low,Low,Low,Low,Low,High,Low,
1.15E+11,437952640,Mongolia,,Asia,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Other Energy-Related Services (utilities, grid management, storage solutions, energy efficiency etc.)",Start-up or Scale-up,Top-Level,Female,35-50,,Low,Very Low,Low,Low,Low,Low,Low,Low,Medium,Low,Medium,Low,Low,Low,Low,Low,Medium,Medium,Low,Medium,Low,Medium,Medium,Low,Medium,Medium,Medium,Medium,Low,Low,Low,Low,Low,Low,Medium,Low,Low,Medium,Medium,Medium,Low,Low,Low,Low,Low,Medium,Smart saving LLC
1.15E+11,437952640,Saudi Arabia,,Middle East and Gulf States,"Energy Institutions (universities, think tanks, research, associations, NGOs etc.)",,,Mid-Level,Male,<35,No,Medium,Medium,Very High,High,High,High,Medium,Medium,High,High,Very High,High,Very High,Medium,High,Medium,Medium,Medium,High,Medium,High,High,Very High,Very High,Very High,Very High,Very High,Very High,DK,DK,High,Medium,Very High,High,DK,DK,High,High,Very High,Very High,High,Very High,Very High,Very High,Very High,Medium,
1.15E+11,438103978,Germany,,Europe,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Other Energy-Related Services (utilities, grid management, storage solutions, energy efficiency etc.)",Established Organisation (more than 10 years existence),Mid-Level,Male,35-50,,Very High,Very High,Very High,Very High,Very High,Very High,Very High,Medium,Medium,Medium,High,High,Very High,High,Medium,Medium,Medium,High,Very High,Medium,DK,DK,Very High,DK,Very High,Medium,Medium,DK,Very High,High,Very High,High,High,DK,Medium,DK,High,High,Very High,Very Low,Very High,DK,High,DK,Very High,Low,BDEW
1.15E+11,437952640,Saudi Arabia,,Middle East and Gulf States,"Energy Institutions (universities, think tanks, research, associations, NGOs etc.)",,,Senior-Level,Male,50-65,,High,Medium,Medium,Medium,High,Very High,High,High,Medium,Low,Medium,Medium,Medium,Low,High,Medium,Medium,Medium,High,Low,Medium,Low,Very High,Very High,Medium,High,Medium,Medium,Very High,High,Medium,Medium,High,High,Medium,Medium,Medium,Very High,High,Medium,Very High,Very High,Very High,Very High,High,Medium,KAPSARC
1.15E+11,437952640,Iceland,,Europe,"Energy Institutions (universities, think tanks, research, associations, NGOs etc.)",,,Senior-Level,Male,50-65,,Very High,Very High,High,High,Very High,Very High,Not Applicable,Not Applicable,High,High,High,High,Very High,Very High,Low,Low,High,High,High,High,Not Applicable,DK,Medium,Low,Very Low,Very Low,Low,Low,Very High,Very High,Very High,Very High,High,High,High,High,Very High,Medium,Low,Medium,Very Low,Very Low,Low,Low,Very High,Very High,
1.15E+11,437952640,Saudi Arabia,,Middle East and Gulf States,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Fossil Fuels (oil, gas, coal)",Established Organisation (more than 10 years existence),Senior-Level,Male,35-50,,Very High,High,High,Medium,Medium,Low,Medium,High,Low,Medium,Medium,Low,High,Very Low,Medium,Medium,Low,Low,Low,Medium,Very Low,Low,High,Very Low,Low,Very Low,Medium,Low,High,Low,Very High,High,High,Very High,Very High,High,Medium,Very High,Low,Medium,Low,Very Low,Low,High,Medium,Low,KAPSARC
1.15E+11,437952893,Portugal,,Europe,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Non-Fossil Fuels (solar, wind, hydro, geothermal, nuclear)",Start-up or Scale-up,Top-Level,Male,<35,No,High,High,Very High,Medium,Very High,High,Medium,Medium,Medium,Medium,Very High,Medium,High,Medium,DK,DK,High,DK,Medium,DK,Very High,High,Very High,High,High,DK,DK,DK,Very High,DK,Low,Low,High,Low,Very High,Medium,High,Very High,Very High,Medium,Medium,High,Very High,Medium,Medium,Low,Verlantis
1.15E+11,437952841,South Africa,,Africa,"Energy-Adjacent / Related Sector (technology, finance, transport, etc.)","Other Energy-Related Services (utilities, grid management, storage solutions, energy efficiency etc.)",Established Organisation (more than 10 years existence),Mid-Level,Male,<35,No,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Very High,Medium,Medium,Medium,Very Low,Medium,Medium,High,Medium,Low,Very Low,Very Low,Very High,Medium,Very High,Medium,Very High,Medium,Low,Low,Medium,Medium,Medium,Medium,Medium,Medium,Very Low,Very High,Very High,Medium,
1.15E+11,437952640,Slovenia,,Europe,"Energy Institutions (universities, think tanks, research, associations, NGOs etc.)",,,Mid-Level,Female,<35,No,Medium,Very High,Low,Medium,Medium,High,Medium,Very High,High,Medium,High,High,Very High,High,Medium,High,Medium,Medium,Very High,High,Very High,High,Very High,High,Very High,High,Very High,High,High,High,High,Medium,High,Medium,High,Very High,High,Medium,High,Medium,High,Medium,Medium,Medium,High,Medium,Energy Industry Chamber of Slovenia
1.15E+11,437952640,China,,Asia,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Fossil Fuels (oil, gas, coal)",Established Organisation (more than 10 years existence),Mid-Level,Female,50-65,,High,Very High,Very High,Very High,High,Very High,Medium,Medium,High,High,Medium,Medium,High,Medium,High,High,High,Medium,Medium,Medium,Low,Low,High,High,Medium,Medium,High,High,High,Medium,High,Medium,Very High,Very High,High,Medium,High,Medium,High,High,High,Very High,High,Very High,Very High,High,KAPSARC
1.15E+11,437952640,Iceland,,Europe,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Non-Fossil Fuels (solar, wind, hydro, geothermal, nuclear)",Established Organisation (more than 10 years existence),Top-Level,Male,50-65,,Medium,High,Medium,Medium,Very Low,Very Low,High,Medium,High,Medium,Very Low,Very Low,Very High,High,Medium,Medium,Low,Low,Medium,Medium,Medium,Medium,Very High,High,Medium,Medium,Medium,Very Low,High,Very High,High,Medium,Medium,Very High,Medium,Very High,High,High,Medium,High,Low,Very High,Low,Low,Medium,Very High,HS Orka
1.15E+11,438103978,Germany,,Europe,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Other Energy-Related Services (utilities, grid management, storage solutions, energy efficiency etc.)",Established Organisation (more than 10 years existence),Mid-Level,Male,<35,No,Medium,High,Medium,Medium,Medium,Medium,High,Medium,Medium,High,Low,Medium,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Low,Medium,High,Medium,High,Medium,Medium,Medium,High,Medium,High,Low,High,Medium,Medium,Medium,High,Medium,Medium,Medium,High,High,High,High,High,High,Medium,Medium,High,High,BDEW
1.15E+11,437952640,Saudi Arabia,,Middle East and Gulf States,Government / Public Sector,,,Mid-Level,Male,35-50,,Low,Very Low,Medium,Very Low,Medium,Very Low,High,Low,Very High,High,High,Very Low,High,Very Low,Low,DK,Low,Very Low,High,Very Low,Medium,Very Low,Very High,Medium,Very High,Medium,High,Medium,High,Medium,High,Medium,Very High,Very Low,Very High,High,Very High,Very High,Very High,High,Very High,Medium,Very High,Medium,High,Low,
1.15E+11,437952640,Saudi Arabia,,Middle East and Gulf States,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Other Energy-Related Services (utilities, grid management, storage solutions, energy efficiency etc.)",Established Organisation (more than 10 years existence),Mid-Level,Male,35-50,,Medium,Medium,Low,Low,Medium,Medium,Very High,Very High,High,High,Medium,Medium,Medium,Medium,Low,Low,Medium,Medium,Low,Low,Low,Low,High,High,Medium,Medium,Low,Low,High,Medium,Low,Low,Low,Low,Medium,Medium,Medium,High,Medium,High,High,High,High,Medium,High,High,
1.15E+11,437952640,Saudi Arabia,,Middle East and Gulf States,"Energy Institutions (universities, think tanks, research, associations, NGOs etc.)",,,Mid-Level,Male,35-50,,High,Very Low,High,Medium,High,Medium,Very Low,Very Low,High,Low,Medium,Medium,High,Medium,Very Low,Very Low,Medium,Low,Very Low,Very Low,Low,Very Low,Very High,Medium,High,Medium,High,Medium,Very Low,Very Low,Low,Low,Low,Low,Low,Low,High,Medium,Medium,Medium,Very Low,Very Low,High,Medium,High,Low,
1.15E+11,437952640,Romania,,Europe,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Non-Fossil Fuels (solar, wind, hydro, geothermal, nuclear)",Established Organisation (more than 10 years existence),Top-Level,Male,35-50,,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Medium,Medium,Medium,Medium,Medium,Medium,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,Medium,Medium,Low,Low,Low,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,ENERGY DETA SRL
1.15E+11,437952640,Saudi Arabia,,Middle East and Gulf States,"Energy Institutions (universities, think tanks, research, associations, NGOs etc.)",,,Senior-Level,Male,35-50,,Low,Low,High,Medium,Very High,Medium,Very High,Medium,Very High,High,Medium,Medium,Very High,Medium,Medium,Medium,DK,DK,Medium,Medium,High,Medium,Medium,Very Low,High,Low,High,Medium,High,Very Low,Very High,Medium,High,Low,High,DK,High,Medium,Medium,High,High,Medium,High,Low,High,DK,
1.15E+11,437952640,Saudi Arabia,,Middle East and Gulf States,"Energy Institutions (universities, think tanks, research, associations, NGOs etc.)",,,Mid-Level,Male,35-50,,Medium,High,Medium,Very Low,Very High,High,Medium,Low,Very High,High,Medium,Medium,Very High,Medium,Medium,High,Medium,Medium,Low,High,High,Medium,High,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Very High,High,Very High,Medium,Medium,Low,Low,Low,High,Very Low,
1.15E+11,437952640,Austria,,Europe,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Fossil Fuels (oil, gas, coal)",Established Organisation (more than 10 years existence),Other,Male,65+,,Very High,Very High,Very High,Very High,High,Medium,High,Medium,Very High,Very High,High,High,Medium,Medium,High,High,High,Medium,Medium,Low,Low,Low,Low,Low,Medium,Low,Medium,Low,High,High,High,High,Low,Low,High,High,Medium,Low,High,Very High,Very High,Very High,Medium,High,Very High,High,
1.15E+11,437952640,Saudi Arabia,,Middle East and Gulf States,"Energy Institutions (universities, think tanks, research, associations, NGOs etc.)",,,Senior-Level,Male,50-65,,Medium,Low,Medium,Medium,High,High,Medium,Medium,High,High,Medium,Medium,Medium,Very High,High,Low,Very Low,Very Low,Low,Low,High,Low,High,Low,Medium,Low,High,High,Low,Medium,Low,Very Low,Medium,Low,Low,Low,Medium,High,High,High,High,High,Very High,High,Very High,Medium,KAPSARC
1.15E+11,437952640,Saudi Arabia,,Middle East and Gulf States,"Energy Institutions (universities, think tanks, research, associations, NGOs etc.)",,,Mid-Level,Male,50-65,,Very High,Very High,High,Very High,Very High,Very High,High,Very High,High,Medium,Low,Low,High,High,Low,Very Low,High,High,High,High,High,Very High,Low,Very Low,Very Low,Very Low,High,Very High,High,Low,High,Medium,High,High,High,Medium,High,Low,High,Low,High,Medium,Very High,Medium,Very High,Medium,
1.15E+11,437952640,Saudi Arabia,,Middle East and Gulf States,Other (please specify),,,Senior-Level,Male,35-50,,High,Medium,Medium,Medium,High,Medium,Low,DK,Medium,Medium,High,Medium,Very High,High,High,High,Medium,Very High,Very Low,Very High,Medium,Medium,Medium,Medium,Medium,High,DK,DK,High,DK,Very High,High,Very High,Medium,High,DK,Very High,Very High,High,High,High,Low,Medium,Low,Medium,Medium,
1.15E+11,437952640,Tunisia,,Africa,Government / Public Sector,,,Senior-Level,Male,50-65,,Very High,High,High,High,High,Medium,High,High,High,Low,Medium,Low,High,Low,Medium,Medium,High,Low,Medium,Low,High,Medium,High,High,High,High,High,High,Very High,Medium,High,Medium,High,Medium,Medium,Very High,Medium,Medium,High,Medium,Not Applicable,Not Applicable,Medium,Medium,High,Very Low,
1.15E+11,437952640,Italy,,Europe,"Energy-Adjacent / Related Sector (technology, finance, transport, etc.)","Non-Fossil Fuels (solar, wind, hydro, geothermal, nuclear)",Established Organisation (more than 10 years existence),Top-Level,Male,50-65,,Medium,Very High,High,Very High,Medium,Very High,Medium,Medium,High,Low,High,Low,High,Very Low,High,Very Low,High,Medium,Very Low,High,Medium,High,Very High,Very Low,Very High,Very Low,Medium,Low,Medium,High,High,Low,Medium,Medium,Very High,Very Low,Medium,High,Medium,High,Medium,High,Low,High,Medium,Medium,Italmobiliare
1.15E+11,437952875,New Zealand,,Asia,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Other Energy-Related Services (utilities, grid management, storage solutions, energy efficiency etc.)",Start-up or Scale-up,Top-Level,Female,35-50,,Very High,Medium,Medium,Medium,Medium,Medium,High,Very High,Very High,Very High,Very High,Very High,Very High,Very High,Medium,Medium,Very High,Very High,Very High,Very High,Very High,Very High,Medium,Medium,Medium,Medium,Medium,Medium,Very High,Very High,Medium,Medium,Medium,Medium,Very High,Very High,Medium,Very High,Very High,Medium,Very High,Very High,Medium,Very High,Very High,Very High,
1.15E+11,438103978,Germany,,Europe,"Energy Institutions (universities, think tanks, research, associations, NGOs etc.)",,,Senior-Level,Male,50-65,,Medium,Medium,High,Medium,Medium,Medium,High,Low,High,Low,High,Medium,Very High,Very Low,Very High,Very Low,High,Low,Medium,Medium,Medium,Very Low,Very High,Very Low,Medium,Low,Medium,Medium,Very High,Low,High,Low,Very High,Very Low,High,Medium,High,Very Low,Very High,Very Low,High,Medium,Medium,Low,Very High,Very Low,BDEW
1.15E+11,438103978,Germany,,Europe,"Energy Institutions (universities, think tanks, research, associations, NGOs etc.)",,,Mid-Level,Female,<35,No,Medium,Low,High,High,Medium,High,Low,Medium,High,High,Medium,Medium,Very Low,DK,Medium,Medium,Medium,Medium,Very Low,High,Medium,Medium,Medium,High,Medium,Low,Medium,Medium,High,Very High,Medium,Low,Medium,Medium,Low,Low,DK,DK,Very High,Very High,Very High,Very High,DK,DK,High,Very High,
1.15E+11,438103978,Germany,,Europe,"Energy Institutions (universities, think tanks, research, associations, NGOs etc.)",,,Mid-Level,Male,50-65,,High,High,Very High,Medium,Medium,High,High,Medium,Very High,High,High,Medium,Very High,High,Medium,Medium,Medium,Medium,High,High,High,Medium,High,High,Very High,High,High,Medium,High,Medium,High,High,High,High,Medium,Medium,Very High,Medium,High,Medium,High,Medium,Medium,Medium,Very High,Medium,BDEW
1.15E+11,437952640,Italy,,Europe,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Hybrid or Transition Technologies (CCUS, bioenergy, hydrogen etc.)",Established Organisation (more than 10 years existence),Senior-Level,Male,35-50,,High,Very High,Medium,High,High,Very High,Medium,Medium,Very High,Very High,Low,Low,High,Very High,Medium,Medium,High,Very High,Very High,Very High,Medium,Medium,High,Very High,High,High,Low,Low,Very High,High,Medium,Medium,High,High,Very High,High,High,High,Medium,High,Very Low,Very Low,High,High,Very High,Very High,AASS
1.15E+11,437952640,Romania,,Europe,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Other Energy-Related Services (utilities, grid management, storage solutions, energy efficiency etc.)",Established Organisation (more than 10 years existence),Mid-Level,Female,35-50,,Very High,High,Medium,Medium,High,Medium,Very High,Very High,Very High,Very High,High,Very High,High,High,Medium,Medium,Medium,High,Very High,Very High,High,Medium,High,High,Medium,Medium,Medium,Medium,Very High,Very High,High,High,High,High,High,High,Medium,Medium,High,High,High,High,Medium,Medium,Very High,Very High,Delgaz Grid
1.15E+11,438103978,Germany,,Europe,"Energy Institutions (universities, think tanks, research, associations, NGOs etc.)",,,Mid-Level,Female,35-50,,Very High,Low,Very High,Low,Medium,Low,High,Medium,High,Medium,Medium,Medium,Medium,Medium,Low,Medium,High,Medium,Very High,Medium,Medium,Medium,High,Low,Medium,Low,Medium,Low,High,Medium,Medium,Medium,Medium,Medium,Very High,Medium,High,Medium,High,Medium,Medium,Medium,Medium,Medium,Very High,Medium,
1.15E+11,437952640,Iceland,,Europe,Government / Public Sector,,,Senior-Level,Male,50-65,,Very High,Medium,High,Very High,Medium,Low,Low,Low,High,Low,Medium,Medium,Very High,Medium,High,DK,Medium,High,High,Medium,High,Medium,High,Low,Low,Low,High,Low,High,Medium,High,Medium,High,Low,Low,Low,Low,High,Medium,Medium,Low,Low,Medium,Low,High,High,Icelandic Environment and Energy Agency
1.15E+11,438103978,Germany,,Europe,"Energy Institutions (universities, think tanks, research, associations, NGOs etc.)",,,Mid-Level,Female,35-50,,Medium,High,Medium,High,Low,Low,Very High,Very High,Medium,Medium,High,High,High,High,Low,Medium,Medium,Low,Low,Low,Low,Medium,High,High,Low,Low,Medium,Medium,Very High,High,High,Medium,Low,Low,Low,Medium,Low,Medium,High,Medium,Very High,Medium,Low,Low,Very High,Very High,BDEW
1.15E+11,437952640,New Zealand,,Asia,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Other Energy-Related Services (utilities, grid management, storage solutions, energy efficiency etc.)",Established Organisation (more than 10 years existence),Mid-Level,Male,35-50,,Medium,Very High,Very High,High,Low,Medium,High,Low,Medium,High,Very High,Medium,Very High,Medium,High,Low,High,High,Very High,High,Medium,DK,Very High,Very High,High,Medium,High,Medium,Not Applicable,High,High,Low,Low,DK,High,Very High,Very High,Medium,Very High,Medium,High,High,Low,Medium,Very High,Very High,Transpower
1.15E+11,437952640,Japan,,Asia,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Non-Fossil Fuels (solar, wind, hydro, geothermal, nuclear)",Established Organisation (more than 10 years existence),Top-Level,Male,50-65,,Medium,High,High,High,High,High,Medium,Medium,Very High,Very High,High,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,High,Very High,Very High,Medium,Medium,Very High,Very High,Medium,Medium,Very High,Very High,Very High,Very High,Medium,High,High,High,Very High,High,Medium,High,Very High,High,エネクス電力株式会社
1.15E+11,437936611,Croatia,,Europe,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Fossil Fuels (oil, gas, coal)",Established Organisation (more than 10 years existence),Mid-Level,Male,50-65,,High,High,Medium,Medium,High,High,High,High,Medium,Medium,Medium,Medium,High,High,Medium,Medium,Medium,Medium,Medium,Medium,High,High,Medium,Low,High,High,High,Medium,Very High,Very High,Very High,Very High,High,Medium,High,High,High,High,High,Medium,Medium,Low,Low,Very Low,High,High,Siemens Energy
1.15E+11,437952640,Romania,,Europe,"Energy Institutions (universities, think tanks, research, associations, NGOs etc.)",,,Top-Level,Male,50-65,,Low,Low,Medium,Low,Low,Low,Low,Low,Low,Low,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,Low,Low,Very Low,Very Low,Low,Low,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,RATEN
1.15E+11,437952640,Japan,,Asia,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Fossil Fuels (oil, gas, coal)",Established Organisation (more than 10 years existence),Top-Level,Male,50-65,,Very High,Very High,Very High,High,High,High,Medium,Medium,High,High,Medium,Medium,High,Medium,High,Very High,Medium,Medium,Medium,Medium,High,Very High,Medium,Medium,Medium,Medium,Low,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,High,High,High,High,High,High,High,
1.15E+11,437952640,Australia,queensland,Asia,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Fossil Fuels (oil, gas, coal)",Established Organisation (more than 10 years existence),Top-Level,Male,65+,,Very High,Very High,High,Medium,High,Very High,High,High,Medium,Medium,Very High,Very High,Medium,Medium,Low,Low,Very High,Very High,Very High,Very High,Very High,Very High,Not Applicable,Very High,High,High,Low,Low,High,Very High,High,Very High,Not Applicable,Low,High,High,Very High,Very High,Low,Low,High,High,Very High,Very High,Low,Low,Energy Resource Development
1.15E+11,438004238,Australia,South Australia,Asia,Government / Public Sector,,,Mid-Level,Male,35-50,,Low,Medium,Medium,Medium,High,Medium,High,High,Medium,Medium,High,High,Very High,Very High,High,Very High,High,High,Very High,Medium,High,High,Medium,High,Low,Medium,Medium,Medium,High,Medium,Medium,Medium,High,High,High,High,Very High,Very Low,Very High,Low,Low,Low,Very Low,Medium,High,High,City of Mitcham
1.15E+11,437952640,New Zealand,,Asia,"Consumer / End-User Sector (commercial, industrial, residential, etc.)",,Established Organisation (more than 10 years existence),Mid-Level,Male,50-65,,Very Low,Medium,Very High,Very High,Very High,Very High,Very High,Medium,Very High,Very High,Very High,Very High,Very High,Very High,Very High,Very High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Very Low,Very Low,Very High,Very High,Very High,Very High,Not Applicable,Not Applicable,Very High,Very High,Very High,Very High,Very High,Very High,Very Low,Very High,Very Low,Very High,Very High,Very High,
1.15E+11,437952640,Japan,,Asia,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Other Energy-Related Services (utilities, grid management, storage solutions, energy efficiency etc.)",Established Organisation (more than 10 years existence),Mid-Level,Male,35-50,,Very High,Very High,Very High,High,High,High,High,High,High,High,High,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Very High,Very High,Medium,Medium,Medium,Medium,High,Medium,High,Medium,High,High,High,Medium,Very High,High,High,High,Medium,Medium,Medium,Medium,High,Medium,
1.15E+11,437952640,Japan,,Asia,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Fossil Fuels (oil, gas, coal)",Established Organisation (more than 10 years existence),Senior-Level,Male,50-65,,Very High,Very High,Very High,Very High,Very High,Very High,High,Very High,Very High,Very High,Low,Low,High,High,Very High,Very High,Medium,Medium,Medium,Medium,Low,Low,Low,Low,Low,Low,High,High,Low,Low,Low,Low,High,High,High,High,Very High,Very High,Medium,Medium,Low,Low,Very Low,Very Low,Low,Low,バイオ燃料株式会社
1.15E+11,437952640,Australia,NSW,Asia,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Non-Fossil Fuels (solar, wind, hydro, geothermal, nuclear)",Established Organisation (more than 10 years existence),Senior-Level,Male,50-65,,High,Medium,High,Low,High,High,Very High,High,High,High,High,Medium,Very High,High,High,High,Very High,Medium,Very High,High,Low,Low,High,High,High,High,Medium,Low,Very High,High,Very High,High,Very High,Very High,High,Medium,High,High,High,High,Very High,High,Medium,Low,Very High,Very High,Trina Solar
1.15E+11,437952640,New Zealand,,Asia,"Consumer / End-User Sector (commercial, industrial, residential, etc.)",,Established Organisation (more than 10 years existence),Top-Level,Male,50-65,,Medium,Medium,Medium,Medium,Low,Medium,Low,Low,Very High,Very High,High,High,Very High,High,High,High,High,High,Low,Low,Very High,High,High,Very High,Low,Low,High,Medium,High,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,High,High,Low,Low,Medium,Medium,Medium,Medium,Rheem NZ Ltd
1.15E+11,437952640,Japan,,Asia,"Energy-Adjacent / Related Sector (technology, finance, transport, etc.)","Other Energy-Related Services (utilities, grid management, storage solutions, energy efficiency etc.)",Start-up or Scale-up,Senior-Level,Male,50-65,,High,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,High,High,High,High,High,High,High,東電設計株式会社
